R;G;B
103;67;36
102;67;36
102;67;36
103;67;35
103;67;35
103;68;35
103;68;35
102;67;35
102;67;35
101;67;35
101;67;35
101;67;35
101;67;35
101;65;34
102;67;35
102;66;35
102;66;35
102;66;35
102;66;35
102;66;35
104;68;36
104;68;36
103;66;34
103;66;34
104;67;35
104;67;35
104;68;36
104;68;36
104;68;36
105;68;36
105;68;36
105;68;36
105;68;36
106;69;36
106;69;36
107;70;37
107;70;37
108;71;37
108;71;37
110;71;37
113;73;38
113;73;38
115;75;39
115;75;39
118;77;40
118;77;40
121;79;41
125;81;42
125;81;42
129;85;44
129;85;44
133;88;44
133;88;44
137;90;45
140;93;47
140;93;47
142;94;46
142;94;46
144;95;47
144;95;47
146;96;47
148;98;48
148;98;48
149;99;48
149;99;48
151;100;50
153;101;50
153;101;50
155;102;50
155;102;50
158;105;50
158;105;50
160;107;51
160;107;51
161;107;50
166;110;53
166;110;53
167;111;52
167;111;52
171;113;54
171;113;54
173;114;54
175;116;55
175;116;55
175;116;56
175;116;56
173;114;55
173;114;55
170;113;54
170;113;54
167;111;53
164;109;52
164;109;52
162;107;52
162;107;52
163;107;53
163;107;53
163;107;53
163;108;53
164;109;53
164;109;53
164;109;53
164;109;53
163;108;52
163;108;52
164;109;52
165;110;53
165;110;53
166;110;53
167;111;53
167;111;53
167;111;53
167;111;53
168;111;54
169;111;54
169;111;54
170;112;54
170;112;54
169;112;54
169;112;54
167;112;53
165;110;51
165;110;51
165;110;52
165;110;52
163;108;51
163;108;51
163;108;51
163;108;51
164;108;52
164;109;52
164;109;52
164;110;52
164;110;52
164;110;52
164;110;52
163;109;51
164;109;52
164;109;52
163;108;51
163;108;51
163;109;51
163;109;51
163;109;51
163;109;51
164;109;52
164;109;52
166;110;52
166;110;52
167;111;53
167;111;53
169;113;54
169;112;54
167;111;54
167;111;54
166;109;53
166;109;53
164;108;52
162;106;52
162;106;52
160;105;51
160;105;51
160;106;52
160;106;52
159;105;50
159;105;50
159;105;50
158;105;50
158;105;50
158;104;50
157;104;50
157;104;50
155;103;49
157;105;50
157;105;50
157;104;50
157;104;50
156;103;50
156;103;50
156;103;50
156;102;50
156;103;50
156;103;50
155;103;50
155;103;50
153;101;49
153;101;49
154;102;50
153;101;50
153;101;50
153;101;49
154;102;50
154;102;50
155;103;50
155;103;50
156;104;50
156;104;50
156;104;50
157;104;50
158;105;50
158;105;50
159;105;51
159;105;51
159;105;51
161;107;52
161;107;52
163;107;51
163;107;51
165;109;51
165;109;51
168;111;53
168;112;51
168;112;51
169;113;52
169;113;52
168;112;52
168;112;52
169;113;53
170;113;54
170;113;54
171;113;55
171;113;55
171;113;54
171;113;54
169;112;53
169;112;53
168;112;53
166;110;52
166;110;52
166;110;52
168;111;54
168;111;53
170;112;54
170;112;54
170;112;54
171;113;54
171;113;54
172;115;54
172;115;54
173;116;55
174;116;55
174;116;55
173;115;54
173;115;54
173;115;54
173;115;54
172;114;54
172;114;54
170;113;53
167;111;52
167;111;52
165;110;52
163;108;50
163;108;50
164;109;51
164;109;51
164;109;51
165;109;51
165;109;51
164;109;51
164;109;51
165;110;52
165;110;52
166;110;52
166;110;52
173;115;55
173;115;55
173;115;55
173;116;54
173;116;54
173;115;54
170;113;53
170;113;53
168;112;53
168;112;53
164;109;51
164;109;51
164;109;52
163;110;51
163;110;51
165;111;52
165;111;52
165;111;52
165;111;52
165;110;53
164;109;52
164;109;52
165;111;52
165;111;52
166;111;53
166;111;53
167;112;53
168;112;54
168;112;54
168;112;53
168;112;53
168;112;54
168;112;54
167;111;53
167;111;53
164;109;51
162;108;50
162;108;50
163;108;51
163;108;51
164;108;52
164;108;52
164;108;52
164;108;52
165;109;52
166;110;53
166;110;53
166;110;54
166;110;54
166;110;54
168;111;55
166;111;53
163;109;51
163;109;51
161;107;51
161;107;51
159;105;50
159;105;50
160;106;51
160;106;51
161;106;51
162;107;51
162;107;51
162;107;51
162;107;51
163;108;51
163;108;51
163;108;51
164;109;51
164;109;51
164;109;52
164;109;52
161;107;50
160;107;50
160;107;50
159;106;50
159;106;50
159;106;50
159;105;50
159;105;50
161;107;51
161;107;51
161;107;51
161;107;51
162;108;51
162;108;51
162;108;51
162;108;51
161;108;51
161;108;51
161;108;51
161;108;51
161;108;51
161;108;51
161;108;51
161;108;51
160;107;51
160;107;51
160;106;51
160;106;51
160;106;51
160;106;52
160;106;52
160;106;52
161;106;52
161;106;52
161;106;52
161;106;52
162;107;52
164;108;52
164;108;52
163;108;51
163;108;51
163;108;51
164;110;52
164;110;51
164;110;51
165;111;52
165;111;52
165;111;52
164;110;51
162;109;51
162;109;51
162;109;51
160;106;50
160;106;50
160;106;50
160;107;51
160;107;51
161;107;52
161;107;52
162;108;52
162;108;52
164;109;52
164;109;52
165;110;53
164;109;52
164;108;51
164;108;51
163;109;51
162;108;51
162;108;51
161;107;51
161;107;51
160;106;51
160;106;51
160;106;51
160;107;50
160;107;50
160;106;50
160;106;50
162;108;51
162;108;51
161;107;50
161;107;50
163;108;50
163;108;50
162;108;50
162;108;50
164;109;52
164;109;52
163;108;52
162;107;51
162;107;51
159;106;50
159;106;50
158;105;50
158;105;50
156;103;50
156;103;50
156;103;50
156;102;50
157;103;51
157;103;51
157;103;51
158;105;51
158;105;51
161;106;51
160;107;51
160;107;51
159;105;50
159;105;50
159;106;51
158;104;50
158;104;50
158;105;50
158;105;50
157;104;50
156;104;50
156;104;50
157;104;51
157;104;51
157;104;51
157;104;51
159;106;51
160;107;51
160;107;51
160;107;50
160;107;50
160;108;51
160;108;51
160;106;50
160;106;50
160;106;51
158;104;50
158;104;50
156;104;50
156;104;50
156;104;50
154;102;50
154;102;50
154;102;50
153;101;50
153;101;50
154;103;49
155;103;50
155;103;50
154;102;49
154;102;49
153;101;49
153;101;49
153;101;49
154;102;50
154;102;49
154;102;49
154;103;49
154;103;49
156;104;50
156;104;50
157;104;50
157;104;50
158;105;51
158;104;50
158;104;50
158;105;51
158;105;51
158;104;50
158;104;50
158;104;50
158;104;50
158;105;50
157;104;50
157;104;50
158;105;50
158;105;50
158;104;50
158;104;50
158;104;50
158;104;50
158;104;50
157;104;50
157;104;50
157;103;50
157;103;50
157;104;50
157;104;50
157;104;50
156;104;50
156;104;50
154;103;50
154;103;50
154;103;50
155;102;50
155;102;50
155;102;50
156;103;50
156;103;50
158;104;50
158;104;50
159;105;50
159;105;50
160;106;50
160;106;50
161;107;51
161;107;51
161;107;50
162;108;51
162;108;51
163;108;51
163;108;51
163;108;51
163;108;51
163;108;51
163;109;51
162;108;50
162;108;50
162;108;51
162;108;51
161;108;51
161;108;51
161;107;50
161;107;50
162;108;52
161;108;51
161;108;51
162;108;52
162;108;52
160;106;51
160;106;51
161;107;51
161;107;51
159;105;50
159;105;50
159;105;51
159;105;51
157;103;50
158;104;50
158;104;50
157;103;50
157;103;50
157;103;50
157;103;50
158;104;50
158;104;50
158;103;50
158;103;50
159;105;51
159;105;51
160;105;51
160;105;51
161;106;51
161;106;51
161;106;51
163;108;52
163;108;52
164;108;52
164;108;52
164;109;52
164;109;52
166;110;52
167;111;53
167;111;53
167;111;53
167;111;53
167;112;53
167;112;53
169;113;54
169;113;54
169;112;52
169;112;52
171;114;53
171;114;53
172;115;54
172;115;54
172;115;54
172;115;54
172;115;54
172;115;54
172;115;54
173;115;54
173;115;54
173;115;54
173;115;54
174;116;55
174;116;55
174;116;56
174;116;56
174;116;56
174;117;55
174;117;55
173;115;54
174;116;55
174;116;55
174;116;56
174;116;56
174;116;56
175;117;56
174;115;55
174;115;55
173;115;55
174;116;55
174;116;55
173;115;55
173;115;55
173;115;55
172;114;54
172;114;54
171;113;54
171;113;54
170;113;54
170;113;54
169;112;54
170;113;54
170;113;54
170;113;54
170;113;54
170;114;55
170;113;54
170;113;54
170;113;55
170;113;55
169;112;54
169;112;54
169;112;54
169;112;54
169;113;54
169;112;54
169;112;54
169;112;54
169;112;54
169;112;54
168;111;54
168;111;54
167;111;53
169;112;54
169;112;54
169;112;54
169;112;54
169;112;54
170;113;54
171;113;55
171;113;55
171;113;54
171;113;54
171;113;54
171;113;54
172;114;54
172;114;54
173;115;55
173;115;55
173;115;55
174;116;55
174;116;55
175;117;56
175;117;56
175;117;56
175;117;56
175;117;55
175;117;55
175;117;55
175;117;55
177;117;56
177;117;56
176;118;56
176;118;55
176;118;55
175;117;55
175;117;55
176;117;55
176;117;55
176;117;55
175;116;54
175;117;55
175;117;55
175;116;54
175;116;54
175;116;54
175;116;54
175;116;54
174;116;55
174;116;55
172;115;53
172;115;53
172;114;53
172;114;53
172;114;53
171;114;52
171;114;52
171;114;52
171;114;52
171;114;53
171;114;53
171;114;53
172;114;53
172;114;53
172;114;53
172;114;53
172;115;54
173;115;54
173;115;54
173;115;54
173;115;54
174;115;54
174;115;54
174;115;54
174;115;54
175;116;55
175;116;55
174;116;55
174;116;55
175;116;55
175;116;55
175;117;55
175;117;55
176;117;56
176;117;56
176;117;56
176;117;56
175;117;55
175;117;55
175;117;55
176;118;56
176;118;56
177;118;57
177;118;56
177;118;56
177;118;56
178;118;56
178;118;56
178;119;57
178;119;57
178;119;57
178;119;57
178;118;56
178;118;56
179;119;56
179;119;56
179;118;55
179;118;55
179;118;56
179;119;56
179;119;56
178;118;55
178;118;55
179;119;56
179;119;56
180;119;56
180;119;56
180;119;56
180;119;55
180;119;55
180;120;55
180;120;55
180;120;55
180;120;56
180;120;56
180;120;56
180;120;56
180;120;56
180;120;56
179;119;55
179;119;55
180;120;57
180;120;57
178;118;55
178;118;55
178;119;56
176;117;55
176;117;55
176;117;55
176;117;55
176;117;55
175;117;55
175;117;55
175;116;55
175;116;55
173;115;54
173;115;54
174;115;54
174;115;54
174;115;54
173;115;55
173;115;55
171;114;53
171;114;53
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;115;55
172;115;55
172;115;55
171;114;54
171;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
172;114;54
171;114;54
171;114;54
171;114;54
172;114;55
173;114;55
173;114;55
174;115;55
174;115;55
174;115;55
175;116;57
175;115;56
175;115;56
175;115;56
175;115;56
176;116;56
176;116;56
176;116;55
176;116;55
176;116;55
176;116;55
176;117;55
177;117;55
177;117;55
179;118;56
179;118;56
181;120;57
181;120;57
182;121;57
182;121;57
183;122;57
185;123;58
185;123;58
185;123;58
185;124;58
185;124;58
185;123;58
185;123;58
183;122;56
183;122;56
182;121;56
182;121;56
182;122;56
181;121;56
181;121;56
180;121;56
180;121;56
178;120;56
178;120;56
178;119;56
178;119;56
177;118;57
170;112;53
165;109;51
165;109;51
163;108;51
162;108;50
162;108;50
161;107;51
161;107;51
161;107;51
162;107;51
162;107;51
162;107;51
162;107;51
166;110;54
166;110;54
168;111;54
168;111;54
170;112;54
170;112;54
168;111;54
168;111;54
168;111;54
169;112;53
170;112;53
170;112;53
170;113;53
170;113;53
170;113;53
169;112;53
169;112;53
168;111;53
168;111;54
168;111;54
164;109;52
164;109;52
163;108;52
163;109;52
163;109;52
164;109;52
164;109;52
165;110;53
165;110;53
166;111;53
170;113;54
170;113;54
173;115;54
173;115;54
175;116;54
175;116;54
178;118;55
178;118;55
180;120;56
182;121;56
182;121;56
182;121;57
182;121;57
182;121;57
182;121;57
184;122;58
184;122;58
184;123;58
184;123;58
184;123;57
184;122;57
184;122;57
183;121;56
183;121;56
183;121;57
184;122;57
184;122;57
183;121;56
183;121;56
183;122;57
183;122;57
183;121;57
183;121;57
182;121;57
182;121;57
182;121;57
181;120;55
181;120;55
184;123;56
186;123;57
187;124;57
187;124;57
188;125;57
188;125;57
188;124;57
188;124;57
186;123;58
184;121;57
184;121;57
183;121;58
183;121;58
182;120;58
182;120;58
181;119;57
181;119;57
178;116;54
179;117;55
179;117;55
179;117;55
179;118;56
179;118;56
179;118;56
177;118;55
176;117;54
176;117;54
174;115;53
174;115;53
174;115;53
175;116;54
173;115;54
173;115;54
172;114;55
170;112;55
170;112;55
169;111;54
169;111;54
166;110;53
165;109;52
165;109;52
163;107;51
164;109;52
164;109;52
166;110;52
168;111;52
168;111;52
171;114;54
171;114;54
175;117;56
175;117;56
177;118;56
177;118;56
179;118;55
180;120;56
180;120;56
182;121;56
182;121;56
185;124;57
185;124;57
187;124;58
186;124;58
186;124;58
186;125;58
186;125;58
186;125;58
185;123;57
185;123;57
184;122;56
184;122;56
184;121;57
181;121;56
181;121;56
178;119;56
178;119;56
173;115;54
173;115;54
170;112;54
165;109;52
165;109;52
161;106;50
161;106;50
158;105;50
158;105;50
157;104;50
157;104;50
158;104;51
158;104;51
160;106;51
163;108;52
163;108;52
163;108;52
163;108;52
165;109;52
165;109;52
167;110;54
167;110;54
168;111;54
168;111;54
170;113;54
170;113;54
173;114;54
173;114;54
173;114;54
174;115;54
175;116;56
175;116;56
176;116;55
176;116;55
176;116;55
176;117;55
176;117;55
174;116;54
174;116;54
174;116;55
174;116;55
175;116;55
175;116;55
175;116;55
175;116;55
175;116;54
175;116;54
175;116;54
176;117;55
177;118;56
177;118;56
179;119;57
179;119;56
181;120;56
184;122;57
186;123;58
186;123;58
188;124;59
188;124;59
188;124;59
187;123;57
187;123;57
188;124;58
188;124;58
186;123;57
186;123;57
185;122;58
181;120;56
181;120;56
178;118;55
178;118;55
174;115;53
174;115;53
173;115;53
173;116;54
173;116;54
173;116;54
173;116;54
171;114;53
171;114;53
170;112;53
170;113;55
170;113;55
169;112;55
159;105;50
162;108;52
162;108;52
165;109;53
165;109;53
165;109;52
165;109;52
165;109;52
168;111;54
170;112;54
170;112;54
172;113;54
172;113;54
173;115;54
173;115;54
175;116;55
175;116;55
174;115;54
174;115;54
172;115;55
171;113;54
171;113;54
171;113;54
171;113;54
172;114;54
172;114;54
173;115;55
175;116;55
175;116;55
175;116;55
175;116;54
175;116;54
173;115;54
173;115;54
173;115;54
173;115;54
173;114;54
173;114;54
174;115;54
176;117;56
176;117;56
176;118;56
175;117;55
175;117;55
175;116;55
175;116;55
171;112;53
172;113;54
172;113;54
170;113;53
170;113;53
169;113;53
169;113;53
167;111;52
167;111;52
168;111;52
168;111;52
169;112;53
169;112;53
171;113;54
171;113;54
172;112;53
172;112;53
173;114;55
170;112;53
170;112;53
168;111;52
168;111;52
165;109;52
165;109;52
163;108;52
162;107;52
162;107;52
160;106;51
160;106;51
160;105;51
160;105;51
158;103;50
158;103;50
156;102;49
156;102;49
157;103;49
157;103;49
159;105;50
159;105;50
164;109;51
167;111;53
167;111;53
171;113;54
171;113;54
172;114;54
172;114;54
173;115;54
173;115;54
175;116;55
175;116;55
176;117;55
176;117;55
176;116;56
176;116;56
174;115;54
174;115;54
174;115;55
174;115;55
174;115;54
173;115;54
173;115;54
174;115;54
174;115;54
174;115;53
174;115;53
176;116;55
173;115;54
173;115;54
172;114;54
172;114;54
169;112;52
169;112;52
167;111;52
168;111;53
168;111;53
167;110;52
166;110;52
166;110;52
166;110;52
166;110;52
166;110;52
166;110;52
166;110;52
171;113;54
171;113;54
172;114;54
172;114;54
173;114;54
172;113;54
172;113;54
172;113;54
172;113;54
171;113;54
171;113;54
171;113;54
169;111;53
169;111;53
168;110;53
167;110;53
167;110;53
167;111;53
167;111;53
167;111;53
167;111;53
165;109;52
165;109;52
165;109;52
165;109;52
165;109;52
168;111;54
168;111;54
170;112;54
170;112;54
171;113;54
171;113;54
170;112;53
170;112;53
170;112;53
168;111;52
168;111;52
168;111;52
165;108;52
165;108;52
158;104;50
158;104;50
158;105;51
157;104;50
157;104;50
158;103;50
159;105;51
159;105;51
162;106;52
162;106;52
165;108;53
166;109;52
166;109;52
167;110;52
167;110;52
170;113;54
170;113;54
170;113;54
170;113;54
170;113;54
168;112;53
168;112;53
168;111;53
168;111;53
167;110;52
167;111;53
167;111;53
168;112;54
168;112;54
168;112;53
167;111;53
167;111;53
167;111;52
167;111;52
169;112;54
169;112;54
169;112;54
169;112;54
170;113;54
170;113;54
170;113;54
169;113;54
168;111;53
168;111;53
165;110;52
165;110;52
163;108;50
163;108;50
163;108;50
164;109;52
164;109;52
164;109;52
165;109;53
165;109;52
165;109;52
166;111;53
166;111;53
168;111;53
168;111;53
168;111;53
169;112;53
169;112;53
170;112;52
170;112;52
173;115;54
173;115;54
173;115;54
173;115;54
173;115;55
173;115;55
171;114;54
171;114;54
170;113;54
170;113;54
169;112;53
169;112;53
169;112;53
169;112;53
168;112;53
168;112;53
168;112;53
168;112;53
166;110;53
166;110;53
163;108;52
163;108;52
161;108;51
161;108;51
161;107;51
161;107;51
161;106;52
160;106;51
160;106;52
160;106;52
160;106;51
160;106;51
162;106;52
162;106;52
161;106;51
161;106;52
161;106;52
158;104;50
158;104;50
157;103;50
157;103;50
156;102;50
156;102;50
156;103;51
156;103;51
156;102;50
156;102;50
158;104;51
158;104;51
158;104;50
158;104;50
161;107;52
161;107;52
162;107;51
162;107;51
162;108;51
162;108;51
162;108;51
164;109;52
164;109;52
164;109;52
164;109;52
164;109;52
165;109;52
165;109;52
166;110;54
166;110;54
166;110;52
166;110;52
167;111;52
167;111;52
166;110;52
166;110;52
166;110;52
167;111;54
167;111;54
168;111;54
168;112;54
168;112;54
171;114;54
171;114;54
172;115;53
172;115;53
172;115;53
177;118;56
177;118;56
177;118;55
177;118;55
177;118;55
174;116;54
172;114;54
172;114;54
172;114;54
171;114;55
171;114;55
169;111;53
167;111;53
167;111;53
169;111;55
169;111;55
169;111;54
169;111;54
168;112;54
168;112;54
168;112;54
169;112;55
169;112;55
171;114;55
172;115;54
172;114;54
172;114;54
172;114;54
172;115;53
170;114;53
169;113;53
163;109;51
163;109;51
162;107;51
160;106;50
160;106;50
160;106;50
160;107;50
160;107;50
160;106;50
160;106;50
162;108;52
161;106;51
161;106;51
164;108;52
164;108;52
164;109;52
166;110;52
166;110;52
166;110;52
167;111;52
167;111;52
167;111;52
167;111;52
167;111;52
165;110;52
165;110;52
165;109;52
165;109;52
165;109;51
165;110;51
165;110;51
167;111;52
168;112;53
168;112;53
170;113;53
171;114;53
171;114;53
169;113;52
169;113;52
170;113;53
170;113;53
169;113;53
168;111;52
168;111;52
167;110;52
167;110;52
170;113;55
170;113;55
170;112;54
170;113;54
170;113;54
169;112;53
169;112;53
170;113;53
170;113;53
172;114;54
175;116;55
175;116;55
174;115;54
174;115;54
172;113;53
172;113;53
169;112;52
169;112;52
167;111;52
167;111;52
166;111;54
166;111;54
165;109;53
165;109;53
163;108;52
163;108;52
162;107;51
161;106;51
161;106;51
159;105;50
160;106;52
160;106;52
161;107;52
161;107;52
163;109;53
163;109;53
164;109;52
164;109;52
163;109;51
163;109;51
164;109;52
164;109;52
162;107;51
162;107;51
162;107;51
163;109;52
163;109;52
164;109;53
164;109;53
165;111;53
165;111;53
164;109;51
165;109;52
165;109;52
168;111;55
168;111;55
168;111;55
168;111;55
168;111;54
168;111;54
166;109;52
169;111;53
169;111;53
169;112;53
169;112;53
171;113;54
170;113;54
170;113;54
171;114;54
171;114;54
172;115;54
172;115;54
173;116;54
173;116;54
173;116;54
175;117;55
175;117;55
175;117;55
172;115;54
172;115;54
170;114;54
169;113;53
169;113;53
169;113;53
169;113;53
169;112;54
169;112;54
171;113;55
171;113;55
172;114;55
172;114;55
172;114;54
172;114;54
173;115;54
173;115;54
174;115;55
174;115;55
172;114;55
172;114;55
172;114;54
172;114;54
170;113;53
170;113;53
170;113;53
169;112;53
168;111;53
168;111;53
168;111;53
166;110;53
166;110;53
166;110;53
166;110;54
166;110;54
166;110;53
166;110;53
165;110;53
164;109;52
164;109;52
164;109;51
164;109;51
164;110;52
163;108;52
163;108;52
162;107;51
162;107;52
162;107;52
160;106;51
158;105;50
158;105;50
157;104;50
157;104;50
157;104;50
157;104;50
157;104;51
157;104;51
156;103;50
158;105;50
158;105;50
158;105;51
158;105;51
158;105;51
158;105;51
160;106;51
160;106;51
161;107;51
163;109;52
166;111;53
166;111;53
165;109;51
165;111;52
165;111;52
164;110;52
163;108;51
163;108;51
160;106;50
160;106;50
162;108;51
163;108;51
166;110;53
166;110;53
164;109;52
162;108;51
162;108;51
162;108;52
160;106;51
160;106;51
159;105;51
159;105;51
155;102;50
155;102;50
154;102;50
154;102;50
152;101;49
152;101;50
152;101;50
152;101;50
152;101;50
152;101;50
152;101;50
152;101;50
152;100;49
152;100;49
155;103;50
155;103;50
155;103;49
155;103;49
158;105;51
159;105;51
159;105;51
161;106;51
161;106;51
161;106;52
161;106;52
160;106;51
160;106;51
160;106;51
160;106;51
160;106;51
160;106;52
159;105;51
159;105;51
159;105;52
159;105;52
158;104;50
158;104;50
159;105;50
160;105;50
160;105;50
161;106;50
163;107;50
163;107;50
165;109;51
165;109;51
165;109;52
165;109;52
168;111;54
168;112;54
168;112;54
168;112;54
170;113;54
170;113;54
169;114;54
169;114;54
169;114;54
169;114;54
169;114;54
168;113;54
168;112;53
168;112;53
168;112;53
170;113;54
170;113;54
171;114;54
171;114;54
174;115;55
174;116;55
174;116;55
173;115;54
173;115;54
171;114;54
171;114;54
168;112;54
168;112;54
165;110;53
165;109;53
165;109;53
163;108;52
163;108;52
163;108;52
162;107;51
162;107;51
161;106;50
159;106;50
159;106;50
158;106;50
158;106;50
157;104;50
157;104;50
157;104;50
154;102;50
154;102;50
154;102;50
155;103;50
155;103;50
155;102;50
156;103;51
156;103;51
155;103;50
155;103;50
155;103;50
155;103;50
156;103;50
156;103;50
155;102;51
155;102;51
154;101;50
154;101;50
153;101;50
152;101;50
152;101;50
151;100;49
150;100;48
150;100;48
151;100;50
151;100;50
152;100;49
153;101;50
155;101;50
155;101;50
155;101;50
155;101;50
159;104;51
159;104;51
163;107;53
165;109;53
165;109;53
165;109;53
165;109;53
163;108;52
163;108;52
160;106;50
158;105;50
158;105;50
159;106;51
159;106;51
161;108;51
161;108;51
161;107;51
161;107;51
160;107;51
161;108;51
162;108;51
162;108;51
163;109;51
163;109;51
163;109;51
167;111;52
168;111;53
168;111;53
167;110;53
167;110;53
165;109;52
162;107;51
162;107;51
162;108;52
160;106;50
160;106;50
160;106;51
160;106;51
156;102;49
156;102;49
155;101;50
152;100;49
152;100;49
152;100;49
151;100;49
151;100;49
151;100;50
151;100;50
150;100;50
150;100;50
150;99;50
150;99;49
150;99;49
150;99;49
150;99;48
150;99;48
150;100;49
150;100;49
152;101;50
154;102;50
154;102;50
156;103;50
156;103;50
157;103;50
155;102;50
155;102;50
156;103;50
156;103;50
154;101;50
154;102;50
154;102;50
154;101;50
154;101;50
154;102;50
154;102;50
154;102;50
155;103;50
155;102;50
155;102;50
155;102;50
157;104;51
158;105;51
158;105;51
159;105;50
159;105;50
159;106;51
159;106;51
157;104;50
157;104;50
155;102;50
155;102;50
153;101;50
151;101;50
151;101;50
150;100;49
150;100;49
150;100;49
150;100;49
150;100;49
150;99;49
150;99;49
150;99;49
151;100;49
151;100;49
151;100;49
151;100;49
151;100;49
152;101;50
152;101;50
152;101;50
152;101;50
153;101;50
153;101;50
153;101;50
153;101;50
151;100;50
151;100;49
151;100;49
151;100;50
151;100;50
151;100;50
153;101;50
154;103;50
154;103;50
154;102;49
154;102;49
157;105;50
157;105;50
156;103;49
158;105;50
158;105;50
156;103;49
156;103;49
159;105;50
159;105;50
161;107;51
161;107;51
165;110;52
165;110;52
165;108;52
165;108;52
166;110;53
166;110;53
165;109;52
167;111;53
167;111;53
168;112;52
168;112;52
171;113;54
171;113;54
171;113;54
171;113;54
173;115;55
173;115;55
172;114;54
169;113;53
169;113;53
168;112;53
168;112;53
170;113;54
169;113;53
169;113;53
169;113;53
167;111;52
167;111;52
165;110;52
165;110;52
165;110;52
167;110;53
167;110;53
168;111;54
168;112;53
168;111;52
168;111;52
169;112;54
169;112;54
169;112;54
171;113;54
171;113;54
172;113;55
162;108;52
162;107;51
162;107;51
162;107;51
165;109;53
165;109;53
166;110;53
166;110;53
166;110;53
168;113;54
168;113;53
168;113;53
167;111;53
167;111;53
165;110;53
165;110;53
165;109;53
163;108;52
163;108;52
163;109;52
163;109;52
163;109;52
163;109;52
163;109;52
164;110;53
164;110;53
166;111;53
166;111;53
166;111;53
166;111;53
166;112;53
166;112;53
167;111;52
167;111;52
167;111;52
170;113;54
170;113;54
170;113;54
170;113;54
170;114;55
170;113;54
167;111;52
167;111;52
167;111;52
167;112;53
167;112;53
165;110;52
165;110;53
165;110;53
164;110;52
164;110;52
166;110;53
165;110;53
165;110;53
165;111;53
165;110;52
165;110;52
165;110;53
165;110;53
165;110;53
165;110;53
165;110;52
165;110;52
167;111;52
167;111;52
167;112;53
167;112;53
168;112;53
168;112;53
170;113;54
170;113;54
170;113;54
170;113;54
168;112;53
168;112;53
167;111;52
167;111;52
167;111;52
165;110;52
164;109;51
164;109;51
162;107;51
162;107;51
161;106;51
161;106;51
160;105;51
160;106;51
160;106;51
160;106;51
159;105;51
159;105;51
159;105;51
159;105;51
157;104;50
157;104;50
156;103;50
156;103;50
155;102;50
155;102;50
155;103;50
156;103;50
156;103;50
159;105;51
159;105;51
160;106;51
160;106;51
162;108;52
162;108;52
163;108;51
164;108;52
164;108;52
162;107;50
162;107;50
161;107;50
161;107;50
161;108;51
164;109;52
164;109;52
165;110;53
165;110;53
167;111;53
167;111;53
167;111;53
167;111;52
167;111;52
167;111;52
167;111;52
168;110;52
168;110;52
170;112;54
169;112;54
169;112;54
168;111;53
167;111;53
167;111;53
166;111;52
166;111;52
166;111;53
168;112;54
172;115;53
173;114;54
173;114;54
173;114;55
173;114;55
172;113;54
175;116;56
175;116;56
175;117;54
175;117;54
176;118;54
177;118;54
177;118;54
177;117;55
177;117;55
175;116;55
175;116;55
173;114;55
171;114;54
171;114;54
170;113;54
170;113;54
170;113;53
170;113;53
170;114;54
170;113;53
170;113;53
170;113;53
167;111;52
167;111;52
167;111;52
169;112;54
169;112;54
169;113;54
169;112;53
169;112;53
169;112;53
170;113;53
171;114;53
169;113;52
169;113;52
169;112;53
169;112;53
167;111;52
167;111;52
167;111;52
166;111;52
166;111;52
166;111;52
168;111;53
168;111;53
168;111;53
167;111;52
165;110;51
165;110;51
164;109;51
164;109;51
167;110;53
169;112;54
169;112;54
169;112;54
169;112;53
169;112;53
169;112;53
171;113;53
174;115;55
174;115;55
176;116;55
176;116;55
175;116;55
175;116;55
173;116;54
173;116;54
171;114;53
171;114;53
170;114;54
170;114;54
170;114;54
170;114;54
170;113;52
170;113;52
168;111;51
168;111;51
167;110;52
165;109;52
165;109;52
166;110;52
166;110;52
166;111;53
165;109;52
165;109;52
162;108;51
161;107;51
161;107;51
158;105;50
158;105;50
156;103;50
156;103;50
155;101;50
154;102;50
154;102;50
152;101;49
152;101;49
151;100;48
151;100;48
152;100;50
154;102;51
154;102;51
154;102;50
154;102;50
154;102;50
154;102;49
154;102;49
154;102;49
155;103;50
155;103;50
156;104;50
156;104;50
158;105;51
158;105;51
158;105;51
158;105;50
158;106;51
158;106;51
158;105;50
158;105;50
157;103;50
157;103;50
157;103;50
157;103;50
157;103;50
157;103;50
157;104;50
157;104;50
158;106;51
158;106;51
158;105;50
158;105;50
158;106;50
160;107;51
160;107;51
160;106;51
160;106;51
161;107;51
161;107;51
160;106;50
161;107;52
161;107;52
161;107;52
163;108;52
163;108;52
163;108;52
163;108;51
163;108;51
163;108;51
165;109;52
165;109;52
166;110;53
166;110;53
166;110;52
168;112;54
168;112;54
167;110;52
167;110;52
168;111;54
168;111;54
166;110;53
166;110;53
167;112;54
167;112;54
166;110;52
166;110;52
166;110;52
164;109;51
164;109;51
165;109;52
165;109;52
163;108;51
163;108;51
165;110;52
165;110;52
167;110;53
167;110;53
168;111;54
167;111;53
167;111;53
168;112;53
168;112;53
168;112;53
168;112;53
168;112;53
167;112;53
167;112;53
166;111;53
165;110;52
165;110;52
165;110;52
164;108;51
