R;G;B
33;105;121
33;105;121
34;105;121
34;105;121
33;104;120
33;104;120
34;107;123
34;107;123
34;108;125
34;108;125
37;112;129
37;112;129
37;114;130
37;114;130
38;116;132
38;116;132
38;117;133
38;117;133
37;117;133
37;117;133
37;117;133
37;119;135
37;119;135
39;121;137
39;121;137
39;122;139
39;122;139
40;122;139
40;122;139
40;122;138
40;122;138
39;122;137
39;122;137
37;120;136
37;120;136
37;120;136
37;120;136
37;120;136
37;120;135
37;120;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;136
38;119;136
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;135
38;119;134
38;119;134
38;118;134
38;118;134
38;118;134
38;118;134
37;118;133
37;118;133
38;119;134
38;119;134
38;119;134
38;118;134
38;118;134
37;117;132
37;117;132
37;117;132
37;115;131
37;115;131
36;114;130
36;114;130
37;113;130
37;113;130
37;113;130
37;113;129
37;113;129
37;113;128
37;113;128
37;113;128
36;113;128
36;113;128
36;113;128
36;113;128
36;113;128
36;111;127
36;111;127
36;111;127
36;111;127
36;110;126
36;110;126
35;110;125
35;110;125
34;108;123
34;108;123
34;108;123
35;109;126
35;109;126
36;111;127
36;111;127
36;112;128
36;112;128
37;113;129
37;113;129
37;114;130
37;114;130
37;114;129
37;114;129
37;114;129
36;114;130
36;114;130
36;114;130
38;116;132
38;116;132
38;117;133
38;117;133
38;117;132
38;117;132
38;118;134
38;118;134
38;119;135
38;119;135
38;119;135
39;121;137
39;121;137
40;123;140
41;124;140
41;124;140
40;125;141
40;124;140
40;124;140
39;124;139
39;124;139
40;124;140
40;124;140
39;123;138
39;123;138
38;122;137
38;122;137
39;122;137
39;122;137
38;121;136
38;121;136
38;119;135
38;119;135
38;120;136
38;120;136
38;120;136
38;120;136
38;120;136
39;122;137
39;122;137
39;122;137
39;122;137
39;122;137
40;123;139
40;123;139
40;123;139
40;124;140
40;124;140
40;125;141
40;125;141
40;125;141
40;127;142
41;128;143
40;127;142
40;127;142
40;126;142
40;126;142
40;126;141
41;126;142
41;126;142
41;126;141
41;126;141
40;125;140
40;125;140
39;123;140
39;123;140
39;122;139
38;119;135
38;119;135
38;119;135
38;119;135
38;118;134
38;118;134
36;117;133
36;117;133
36;117;133
38;117;134
38;117;134
38;117;134
38;117;134
38;117;134
37;116;132
37;116;132
36;114;131
36;114;131
36;114;131
36;114;131
36;114;131
37;116;132
37;116;132
36;116;132
36;116;132
37;116;132
37;116;132
37;117;133
37;117;133
39;119;135
39;119;135
38;119;135
38;119;135
38;119;135
38;118;133
38;118;133
37;116;132
37;116;132
36;114;130
36;114;130
36;113;129
36;113;129
36;113;129
36;112;129
36;112;129
36;112;129
36;111;128
36;111;128
35;110;126
35;110;126
36;110;125
36;110;125
36;110;125
36;110;125
35;108;124
35;108;124
35;108;124
35;108;124
35;110;125
35;110;125
35;110;126
35;110;126
36;111;127
36;111;127
36;111;127
35;111;127
35;111;127
36;112;128
36;112;128
36;112;128
36;112;128
36;112;128
36;112;128
35;112;127
35;112;127
36;113;129
36;113;129
36;113;129
36;113;129
37;115;131
37;115;131
38;116;132
38;119;134
38;119;134
38;119;134
39;122;136
39;122;136
39;122;136
39;122;136
39;121;136
39;121;136
39;121;135
39;121;135
37;119;134
37;119;134
38;119;134
38;119;134
37;118;133
37;118;133
37;118;133
37;118;133
37;118;133
37;117;132
37;117;132
38;117;132
38;117;132
38;117;133
38;117;133
38;117;133
39;118;134
39;118;134
39;119;136
39;119;136
39;119;136
39;121;136
39;121;136
39;122;137
39;122;137
40;124;139
40;124;139
40;124;139
40;124;139
40;124;139
40;124;139
40;125;140
40;125;140
40;125;140
40;127;141
40;127;141
41;127;142
41;127;142
40;126;141
40;124;139
40;124;139
39;122;137
39;122;137
38;120;135
38;120;135
38;119;134
38;119;134
38;118;133
38;118;133
37;117;133
38;118;133
38;118;133
38;118;133
38;118;133
37;116;131
37;116;131
37;116;132
37;116;132
37;116;132
37;115;131
37;115;131
37;115;131
37;115;131
37;115;131
37;115;131
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
38;117;132
38;117;132
37;116;131
37;116;131
37;116;131
37;116;131
37;116;131
37;115;131
37;115;131
37;115;131
37;115;131
37;116;131
37;116;131
38;116;132
38;116;132
37;116;132
37;116;132
37;116;131
37;116;131
37;116;131
38;117;134
38;117;133
38;117;133
37;116;132
37;116;132
37;115;131
37;115;131
37;114;131
37;114;131
37;114;131
37;114;131
37;115;130
37;115;130
36;114;129
36;114;129
36;114;130
36;114;130
37;114;130
37;114;130
38;115;130
38;115;130
37;115;131
37;115;131
37;115;131
37;115;131
37;115;131
37;115;131
37;115;131
37;115;132
38;115;132
38;115;132
38;115;132
37;116;133
37;116;133
37;116;133
38;117;133
38;117;133
37;117;134
38;116;132
38;116;132
37;116;131
37;116;131
37;115;130
37;115;130
37;115;130
37;115;130
37;115;130
37;115;130
37;114;129
37;114;129
36;113;128
36;113;128
36;113;128
36;113;129
37;114;130
37;114;130
38;115;130
38;115;130
37;114;130
37;114;130
37;114;130
37;114;130
37;115;131
37;115;131
37;114;131
37;113;130
37;113;130
35;111;128
35;111;128
35;109;125
35;109;125
34;107;123
34;107;123
34;106;122
34;106;122
33;106;121
33;106;121
34;107;122
34;107;122
35;108;123
35;108;123
35;109;125
35;109;125
35;109;125
35;109;125
35;109;125
36;111;127
36;111;127
36;111;127
36;112;129
36;112;129
36;113;129
36;113;129
36;113;129
36;113;129
37;114;130
37;114;130
36;112;128
36;112;128
37;114;130
37;114;130
36;114;130
36;114;130
37;115;131
37;115;131
37;116;132
37;116;132
37;116;132
37;116;132
36;115;132
36;115;132
37;116;133
37;116;133
36;115;131
37;114;130
37;114;130
36;113;129
36;113;129
36;113;129
37;113;129
37;113;129
37;113;129
36;112;129
36;112;129
36;112;128
36;112;128
36;112;128
37;113;129
37;113;129
37;112;128
37;112;128
37;112;128
37;113;130
37;113;130
37;113;130
36;114;131
36;114;131
36;115;131
36;115;131
37;116;133
37;116;133
37;116;133
36;116;132
36;116;132
37;116;131
37;116;131
37;115;131
37;115;131
37;115;131
36;115;130
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
37;116;132
37;115;131
37;115;131
37;114;130
36;112;128
36;112;128
35;110;127
35;110;127
35;109;125
35;109;125
34;107;123
34;107;123
34;106;123
34;106;123
35;106;123
34;105;120
34;105;120
33;104;120
33;104;120
33;103;120
33;103;120
33;103;121
33;103;121
32;103;120
32;103;120
33;105;122
33;105;122
34;107;123
34;108;125
34;108;125
34;108;125
34;108;125
35;110;126
35;110;126
35;110;126
36;112;128
36;112;128
37;113;129
37;113;129
37;113;129
37;114;130
37;114;130
37;113;130
37;113;130
37;114;131
37;114;131
37;114;131
36;113;129
36;113;129
37;113;130
37;113;130
36;112;130
36;112;130
36;111;129
36;111;129
36;112;129
36;112;129
35;111;128
35;111;128
35;111;128
35;111;128
36;112;128
36;112;128
36;113;129
36;113;129
36;113;129
36;113;129
36;113;129
36;111;128
36;111;128
36;112;129
36;112;129
36;112;129
36;112;129
36;112;129
36;112;128
36;112;128
36;112;129
36;112;129
37;115;132
37;115;132
38;117;133
38;117;133
38;118;134
38;118;134
38;119;136
38;119;136
38;120;137
38;120;137
38;119;137
38;119;137
38;117;135
37;115;133
37;115;133
36;114;131
36;114;131
36;114;131
36;113;129
36;113;129
36;113;129
36;111;129
36;111;129
36;111;129
36;110;127
36;110;127
35;109;126
35;109;126
35;109;125
35;109;125
35;109;125
34;107;125
34;107;125
34;107;125
35;108;125
35;108;125
35;108;125
35;108;125
36;109;127
35;109;125
35;109;125
35;108;125
35;108;125
34;106;123
34;106;123
33;104;122
33;104;122
34;104;121
34;104;121
33;104;121
33;104;121
34;105;121
34;105;121
34;105;121
34;106;122
34;106;122
34;106;122
34;106;122
34;107;124
34;107;124
35;107;125
35;107;125
35;107;125
35;107;124
35;107;124
34;107;123
34;107;123
34;106;122
34;106;122
33;105;121
33;105;121
33;106;122
33;106;122
34;107;123
34;107;123
34;108;124
34;108;124
35;109;125
35;109;125
35;109;125
35;110;125
35;110;125
36;111;127
36;111;127
36;111;127
36;111;127
36;112;128
36;112;128
35;112;128
35;112;128
36;112;128
36;112;128
36;113;129
36;113;129
36;113;129
36;113;128
36;113;128
36;112;128
36;112;128
36;112;128
35;110;126
35;110;126
35;110;126
35;110;126
36;110;126
36;110;126
35;110;126
35;110;126
36;111;127
36;111;127
36;111;127
36;111;127
35;111;127
35;111;127
35;112;128
35;112;128
35;112;128
37;113;129
37;113;129
37;113;129
36;112;128
36;112;128
36;112;128
36;112;128
35;111;128
35;111;128
35;112;129
35;112;129
35;112;129
36;114;131
36;114;131
37;115;131
37;115;131
37;116;132
37;116;132
37;116;132
37;116;132
38;118;134
38;118;134
38;118;135
38;118;135
38;118;135
38;118;135
38;118;135
37;118;135
37;118;135
37;117;134
36;116;133
36;116;133
36;115;131
36;115;131
36;115;131
35;112;129
35;112;129
36;113;129
36;113;129
36;113;129
36;112;128
36;112;128
35;112;128
35;112;128
36;111;127
36;111;127
34;110;126
34;110;126
35;110;126
35;110;126
35;109;125
35;109;125
35;110;127
35;110;127
35;110;127
35;110;127
36;113;129
36;113;129
36;113;129
36;114;130
36;114;130
37;116;131
37;116;131
37;116;132
37;116;132
38;117;132
38;117;132
37;116;131
37;116;131
37;116;131
37;114;130
37;114;130
37;114;130
36;112;129
36;112;129
36;112;129
36;111;128
35;111;128
35;111;128
35;111;127
35;111;127
35;111;127
35;110;126
35;110;126
35;111;127
36;111;129
36;111;129
36;112;128
36;112;128
35;111;127
35;111;127
35;111;127
35;111;127
36;112;128
36;112;128
36;113;129
36;113;129
36;113;129
35;111;128
35;111;128
36;111;129
36;111;129
36;111;128
36;111;128
36;112;130
36;112;130
36;112;130
37;113;130
37;113;130
36;113;129
36;113;129
36;113;130
36;113;130
36;113;129
36;113;129
36;113;129
36;113;129
35;112;128
35;112;128
36;112;128
36;112;128
36;113;129
36;113;129
36;112;128
36;112;128
36;111;127
36;111;127
36;111;127
35;111;126
35;111;126
36;110;126
35;108;124
35;108;124
34;106;122
34;106;122
33;103;119
33;103;119
33;101;117
33;101;117
32;100;115
32;100;115
31;98;114
31;98;114
32;99;114
32;99;114
32;99;114
32;99;114
31;98;113
31;98;113
32;98;114
32;98;114
31;98;114
31;98;114
31;98;113
31;98;113
32;99;114
32;99;114
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;101;116
32;101;116
32;101;116
33;102;119
33;102;119
33;102;119
33;102;119
33;104;121
33;104;121
34;105;122
33;105;122
33;105;122
33;105;122
33;105;122
33;105;122
33;105;122
33;105;122
33;105;122
33;105;122
34;107;122
34;107;122
35;108;124
35;108;124
36;110;125
36;110;125
36;111;126
36;111;126
37;113;128
37;113;128
36;113;127
36;113;127
36;112;127
36;112;127
36;111;127
36;111;127
36;111;127
36;111;127
36;111;127
36;111;128
36;111;128
37;112;128
37;112;128
37;113;128
37;113;128
37;113;128
37;113;128
37;113;128
37;113;128
36;114;129
36;114;129
36;115;131
36;115;131
37;115;130
37;115;130
36;114;129
36;114;129
37;114;129
37;114;129
35;111;126
35;111;126
35;111;126
35;111;126
35;111;126
35;112;127
35;112;127
35;112;128
35;112;128
36;112;128
36;112;128
37;114;130
37;114;130
36;113;129
36;113;129
36;113;129
36;114;130
37;115;131
37;115;131
37;115;130
37;115;130
36;114;129
36;114;129
36;113;129
36;113;129
36;112;129
36;112;129
36;112;128
36;112;128
36;111;127
36;111;127
34;110;125
34;110;125
35;109;125
35;109;125
36;110;126
36;110;126
36;110;126
35;109;125
35;109;125
35;109;124
35;109;124
35;109;124
34;108;123
34;108;123
34;108;123
34;108;124
35;110;125
35;110;125
36;111;127
36;111;127
37;113;129
37;113;129
37;114;131
37;114;131
37;114;131
38;116;133
38;116;133
37;115;131
37;115;131
36;114;130
36;114;130
37;114;129
37;114;129
36;113;128
36;113;128
36;113;128
35;112;128
35;112;128
35;111;127
35;111;127
36;112;128
36;112;128
36;112;128
36;112;128
36;112;127
36;112;127
36;111;126
36;111;126
36;111;126
35;111;126
35;111;126
36;112;127
36;112;127
36;112;127
36;113;128
36;113;128
36;113;128
36;114;129
36;114;129
36;113;129
36;113;129
37;115;131
37;115;131
37;115;131
37;115;131
36;113;129
36;113;129
36;111;127
36;111;127
35;110;125
35;110;125
35;110;125
35;109;124
35;109;124
34;107;122
34;107;122
34;106;121
34;106;121
34;106;121
34;106;121
34;106;121
34;105;120
34;105;120
34;105;120
34;105;120
34;105;121
34;105;121
34;105;121
34;105;121
34;105;121
34;105;121
33;104;121
33;104;121
34;104;121
34;104;121
34;104;121
33;102;118
33;102;118
31;100;115
31;100;115
32;100;116
32;100;115
32;100;115
31;100;115
31;100;115
32;100;114
32;100;114
33;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
32;100;115
31;99;115
31;99;115
32;99;115
32;99;115
31;99;114
31;99;114
32;99;115
32;99;115
32;100;117
32;100;117
33;101;118
33;101;118
33;102;119
33;102;119
33;103;120
33;103;120
34;103;120
33;103;120
33;103;120
33;103;120
33;103;120
34;105;121
34;105;121
34;104;121
34;104;121
34;105;122
35;108;124
35;109;126
35;109;126
35;110;127
35;110;127
36;112;129
36;112;129
37;113;129
37;113;129
36;112;128
36;112;128
35;111;127
35;111;127
35;110;128
35;110;128
36;111;128
36;111;128
36;111;128
36;113;130
36;113;130
36;113;130
37;114;131
37;114;131
37;113;130
37;113;130
36;112;128
36;112;128
35;111;126
35;111;126
34;109;125
34;109;125
34;109;125
34;109;125
35;109;126
35;109;126
34;109;127
34;109;127
34;109;127
36;112;128
36;112;128
35;111;127
35;111;127
35;111;127
37;113;128
37;113;128
37;113;128
37;113;128
37;113;128
36;113;129
36;113;129
37;113;129
37;113;129
36;112;128
36;112;128
36;111;127
36;111;126
36;111;126
36;111;126
36;111;126
36;111;127
36;111;127
36;111;127
36;111;127
34;109;126
34;109;126
34;109;125
34;109;125
33;108;125
33;108;125
34;109;126
34;109;126
35;110;128
36;112;129
36;112;129
36;114;130
36;114;130
36;114;130
36;114;130
36;115;130
36;115;130
37;114;130
37;114;130
37;113;129
37;113;129
37;113;129
36;111;127
36;111;127
36;112;128
36;112;128
36;112;128
36;112;128
36;112;128
35;111;127
35;111;127
35;111;127
35;111;127
36;111;127
36;111;127
35;111;126
35;111;126
35;110;126
35;110;126
35;111;127
35;111;127
35;112;128
35;112;128
36;113;129
37;115;132
37;115;132
37;115;132
37;115;132
37;115;132
36;115;132
36;115;132
36;113;130
36;113;130
35;110;128
33;107;124
33;107;124
34;106;122
34;106;122
33;104;121
33;104;121
34;104;120
34;104;120
33;103;119
33;103;119
33;103;119
33;103;119
33;103;119
33;103;120
33;103;120
33;103;120
33;103;120
33;103;119
33;103;119
33;102;119
33;102;119
33;102;119
33;102;119
32;102;118
32;102;118
32;102;118
32;102;118
32;103;120
32;103;120
32;103;120
33;104;121
33;104;121
33;104;121
34;105;121
34;105;121
34;103;120
34;103;120
34;102;119
34;102;119
32;100;117
32;99;115
32;99;115
32;99;115
31;98;113
31;98;113
31;97;113
31;97;113
31;97;113
31;97;113
31;97;113
31;97;113
31;97;113
31;96;112
31;96;112
31;98;113
31;98;113
32;99;115
33;100;116
33;100;116
33;100;116
33;100;116
33;100;116
32;101;116
32;101;116
33;101;117
33;101;117
33;101;117
33;101;116
33;101;116
32;100;116
32;100;116
33;101;117
33;101;117
33;101;117
33;101;117
32;100;117
32;100;117
32;100;117
32;100;117
33;101;117
33;101;117
33;101;117
33;101;118
33;101;118
33;102;119
33;102;119
33;103;120
33;103;120
33;104;120
33;104;120
33;104;120
33;104;120
33;104;120
33;104;120
33;104;120
33;103;119
33;103;119
33;103;118
33;103;118
33;103;119
33;103;119
33;104;120
34;104;120
34;104;120
33;104;121
33;104;121
33;104;121
33;105;121
34;105;122
34;105;122
34;106;122
34;106;122
35;107;124
35;107;124
35;108;124
35;108;124
35;107;124
35;107;124
35;108;125
35;108;125
34;108;125
34;108;125
35;108;125
35;108;125
35;108;125
34;107;123
34;107;123
34;106;122
34;106;122
32;104;120
32;104;120
33;104;121
33;104;121
33;104;121
33;104;121
33;104;121
35;105;122
35;105;122
34;104;121
34;104;121
33;104;121
33;104;121
34;105;121
34;105;121
34;105;121
34;105;121
33;104;121
33;104;121
33;104;121
33;104;121
33;105;122
33;105;122
35;106;123
35;106;123
35;107;124
35;107;124
35;107;124
35;108;125
35;108;125
35;108;125
35;108;125
35;108;126
35;108;126
35;107;125
35;107;125
35;107;125
35;107;125
35;106;123
35;106;123
34;105;123
34;105;123
34;105;123
34;104;121
34;104;121
33;103;120
33;103;120
32;102;119
32;102;119
33;103;120
33;103;120
32;102;119
32;102;119
32;102;119
33;102;119
33;102;119
31;100;118
31;100;118
32;102;119
32;102;119
33;102;120
33;102;120
33;103;120
33;103;120
34;103;120
34;103;120
32;103;119
33;103;119
33;103;119
33;104;120
33;104;120
33;104;120
33;103;120
33;103;120
33;103;120
33;101;119
33;101;119
32;101;118
32;100;117
32;100;117
31;100;116
31;100;116
31;100;116
31;99;115
31;99;115
31;99;114
31;99;114
31;98;114
31;98;114
31;97;113
31;97;113
31;97;113
31;97;113
31;97;113
31;97;113
31;97;112
31;97;112
31;96;112
31;96;112
31;96;111
31;96;111
31;96;111
31;96;111
30;94;110
30;94;110
30;94;109
30;94;109
31;94;110
31;94;110
31;94;110
31;94;110
29;93;108
29;93;108
29;93;108
29;92;108
29;92;108
29;92;108
30;93;109
30;93;109
30;93;109
30;93;109
30;93;109
29;92;107
29;92;107
29;91;107
29;91;107
29;91;107
30;91;107
30;91;107
29;90;105
29;90;105
29;90;105
28;88;104
28;88;104
28;87;103
28;87;103
28;86;101
28;86;101
27;84;100
27;84;100
27;83;100
27;83;100
26;81;97
26;81;97
25;80;96
25;80;96
26;79;95
26;79;95
25;78;93
25;78;93
23;75;91
23;75;91
24;75;90
24;75;90
23;72;88
23;72;88
23;72;88
23;72;88
23;72;88
23;71;86
23;71;86
22;69;85
22;69;85
22;67;83
21;66;81
21;66;81
21;65;80
21;65;80
21;63;79
21;63;78
21;63;78
21;63;78
21;63;78
20;62;77
20;62;77
20;61;76
20;61;76
20;60;75
20;60;75
20;60;75
20;60;75
19;59;74
19;59;74
19;58;73
19;58;73
19;57;72
19;57;72
19;57;72
19;57;72
18;56;71
18;56;71
19;57;72
19;57;72
18;57;72
18;57;72
19;57;72
19;57;72
19;57;72
19;57;72
19;57;72
19;57;71
19;57;71
18;55;70
18;55;70
18;55;70
18;55;69
18;55;69
17;53;68
18;52;65
17;50;64
17;50;64
16;49;62
16;48;61
16;48;61
15;46;58
15;46;58
15;45;57
15;45;57
13;42;54
13;42;54
13;41;52
13;41;52
13;41;52
13;40;51
13;40;51
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
12;38;50
12;38;50
12;38;49
12;38;49
13;38;49
13;38;49
13;38;49
13;37;49
13;37;49
13;37;49
12;37;48
12;37;48
11;35;47
11;35;47
12;35;47
12;35;47
12;36;47
12;36;47
12;36;47
11;34;46
11;34;46
11;34;46
11;34;46
12;35;46
12;35;46
11;34;45
11;34;45
12;34;45
12;34;45
11;33;44
11;33;44
11;33;44
11;32;44
11;32;44
11;33;44
11;32;44
11;32;44
11;32;44
11;32;44
10;32;43
10;32;43
10;32;43
10;32;43
10;32;43
11;33;45
11;33;45
11;33;44
11;33;44
11;33;44
11;33;44
12;34;45
12;34;45
11;34;45
11;34;45
12;34;45
12;34;45
12;34;45
12;34;46
12;34;46
12;34;46
12;35;47
12;35;47
12;35;47
12;35;46
12;35;46
12;35;47
12;35;47
12;36;48
12;36;48
12;36;47
12;36;47
13;37;49
13;37;49
13;38;49
13;38;49
12;37;49
12;37;49
13;38;50
13;38;50
11;36;48
11;36;48
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
12;37;49
12;36;48
13;37;49
13;37;49
12;37;48
12;37;48
13;37;49
13;37;49
13;37;49
13;37;49
12;37;49
12;37;49
13;37;49
13;37;49
12;37;49
12;37;49
12;37;49
12;36;48
12;36;48
12;36;48
12;36;48
13;37;49
13;37;49
13;37;49
13;37;49
13;37;49
12;36;48
12;37;49
12;37;49
12;37;48
12;37;48
13;38;49
13;38;49
12;37;48
12;37;48
12;36;48
12;36;48
12;36;48
13;37;49
13;37;49
13;37;49
13;37;49
13;37;49
12;37;48
12;37;48
12;36;48
12;36;48
13;37;49
13;37;49
13;37;49
13;38;49
13;38;49
12;37;49
12;37;49
12;37;48
12;37;48
13;37;49
13;37;49
13;37;49
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
12;38;49
12;38;49
12;38;49
12;37;49
12;37;49
13;38;50
13;38;50
12;38;50
12;38;50
12;38;50
12;38;50
12;38;50
12;38;50
13;39;50
13;39;50
13;38;50
13;38;50
14;38;50
14;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
12;38;50
12;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
12;38;50
12;38;50
12;38;50
12;38;50
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
13;37;49
13;37;49
11;36;49
11;36;49
13;38;50
13;38;50
13;37;49
13;37;49
12;36;48
12;36;48
12;37;48
12;37;48
12;37;48
12;37;48
12;36;48
12;36;48
12;37;48
12;37;48
12;36;47
12;36;48
12;36;48
12;36;47
12;36;47
12;36;47
11;35;46
12;36;47
12;36;47
12;36;47
12;36;47
12;36;47
12;36;47
12;35;46
12;35;46
12;35;46
11;34;45
11;35;46
11;35;46
11;34;45
11;34;45
12;35;46
12;35;46
12;35;46
11;34;45
11;34;45
12;35;46
12;35;46
11;34;46
11;34;46
11;35;46
11;35;46
11;34;46
11;34;46
12;35;46
12;35;46
12;35;46
12;35;46
12;35;46
12;35;46
12;35;47
12;35;47
12;35;47
12;35;47
12;35;47
13;36;48
13;36;48
12;36;47
12;36;47
13;36;48
13;36;48
12;36;48
12;36;48
12;36;48
13;37;48
11;35;46
11;35;46
11;35;46
12;37;48
12;37;48
11;35;46
11;35;46
12;37;48
12;36;48
12;36;48
12;36;48
13;37;48
13;37;48
13;37;49
13;37;49
12;37;48
12;37;48
12;37;48
13;38;49
13;38;49
13;38;49
13;38;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
13;38;49
13;38;49
13;38;49
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
12;37;49
12;37;49
13;38;50
13;38;50
13;38;50
13;38;49
13;38;49
13;38;49
13;37;49
13;37;49
12;37;48
12;37;48
13;37;49
13;37;49
13;37;49
12;37;48
12;37;48
12;36;47
12;36;47
11;36;47
11;36;47
11;36;47
12;36;47
12;36;47
12;35;47
12;35;47
12;36;47
12;36;47
12;35;46
12;35;46
12;35;47
12;35;47
11;34;46
11;34;46
12;35;46
12;35;46
12;35;47
12;35;47
12;35;46
12;35;46
12;35;46
12;35;46
12;35;46
11;35;46
11;35;46
11;35;46
11;35;46
11;35;47
11;35;47
11;35;46
11;35;46
12;36;47
12;36;47
11;35;47
11;35;47
12;36;47
12;36;47
11;35;46
11;35;46
12;37;48
11;35;47
11;35;47
12;36;47
12;36;47
11;35;47
11;35;47
12;37;48
12;37;48
12;36;48
12;36;48
12;36;48
13;38;49
12;37;48
12;37;48
13;38;50
13;38;50
12;37;49
12;37;49
12;38;50
12;38;50
12;38;50
12;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;38;50
13;39;50
13;39;50
12;37;49
12;37;49
13;38;50
13;38;50
13;38;49
13;38;49
12;37;49
12;37;49
11;36;48
11;36;48
12;36;48
12;36;48
12;36;48
12;36;48
12;36;48
11;35;47
11;35;47
12;36;48
12;36;48
13;37;49
13;37;49
13;37;49
13;37;49
13;37;48
13;37;48
13;37;48
12;37;49
12;37;49
13;38;49
13;38;49
13;38;49
13;38;49
13;38;49
12;38;49
12;38;49
12;38;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;38;50
12;38;50
13;38;50
13;38;50
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
13;38;49
13;38;49
13;38;49
13;38;49
12;37;49
12;37;49
12;37;49
12;37;48
13;37;49
13;37;49
12;36;48
12;36;48
12;36;48
12;36;48
13;37;48
12;36;48
12;36;48
12;37;48
12;37;48
12;36;48
12;36;48
12;36;48
12;36;48
12;36;48
13;37;49
13;37;49
12;37;48
12;37;48
13;38;50
13;38;50
13;38;49
13;38;49
13;38;50
13;38;50
13;38;49
13;38;49
13;38;50
13;38;50
12;37;49
12;37;49
13;38;49
13;38;49
13;38;50
13;38;50
13;38;50
12;38;50
12;38;50
12;38;50
12;38;50
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
13;38;49
13;38;49
12;37;48
12;37;48
12;37;48
12;37;48
13;37;49
13;37;49
13;37;49
13;37;49
12;37;49
12;37;49
13;37;49
13;37;49
12;37;48
12;37;48
12;37;48
13;38;49
13;38;49
12;37;49
12;37;49
13;38;49
13;38;49
12;37;48
12;37;48
13;38;49
13;38;49
13;38;50
13;38;50
13;38;50
13;38;49
13;38;49
13;38;49
13;37;49
13;37;49
13;37;49
13;39;50
13;38;50
13;39;50
13;39;50
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
12;38;49
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
12;38;50
12;38;50
13;38;50
13;38;50
12;38;50
12;38;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;40;51
13;40;51
13;39;50
13;39;50
13;40;50
13;40;50
13;39;50
13;39;50
14;40;51
14;40;51
13;39;51
13;39;51
13;39;51
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;38;50
13;38;50
13;39;50
13;39;50
13;39;50
13;39;50
14;39;50
14;39;50
13;39;50
13;39;50
14;39;50
14;39;50
14;39;50
14;39;50
14;40;51
14;40;51
14;40;51
14;40;51
13;40;51
13;40;51
14;40;52
14;40;52
13;40;52
13;40;52
13;40;52
14;40;52
14;40;52
14;40;52
14;40;52
14;41;52
14;41;52
13;40;51
13;40;51
14;41;52
14;41;52
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
12;37;49
12;37;49
12;37;49
12;38;50
12;38;50
13;38;50
13;38;50
13;38;50
13;39;50
13;39;50
13;39;50
13;39;50
13;40;51
13;40;51
13;39;50
13;39;50
13;39;50
13;39;50
13;40;50
13;40;50
12;39;50
12;39;50
13;40;51
13;40;51
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
12;38;50
12;38;50
13;38;50
13;38;50
11;37;49
11;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;37;49
12;38;49
13;38;50
13;38;50
13;38;49
13;38;49
13;38;49
13;38;49
13;38;49
13;38;49
13;39;50
13;39;50
12;38;50
12;38;50
13;39;50
13;39;50
13;40;50
13;40;50
13;39;50
13;39;50
14;40;51
14;40;51
13;40;50
13;40;50
13;40;50
14;40;51
14;40;51
13;40;51
13;40;51
14;40;51
14;40;51
14;39;51
14;39;51
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;39;50
13;38;50
13;38;50
13;39;50
13;39;50
13;39;50
13;39;50
14;39;50
14;39;50
13;39;50
13;39;50
13;40;50
13;40;50
13;40;50
13;39;50
13;39;50
14;40;51
14;40;51
13;40;51
13;40;51
14;41;52
