R;G;B
56;18;16
56;18;16
56;18;17
56;18;17
55;17;15
55;17;15
54;17;14
54;17;14
54;17;14
54;18;14
54;18;14
55;17;14
55;17;14
54;16;13
54;16;13
54;17;14
54;17;14
54;17;14
54;17;14
53;17;14
53;17;14
52;16;13
52;16;13
51;16;12
51;16;12
51;16;12
51;16;12
51;17;11
51;17;11
52;18;12
52;18;12
52;18;12
52;17;11
53;18;11
53;18;11
53;17;12
53;17;12
53;17;12
53;17;12
53;17;12
53;16;12
53;16;12
53;16;12
52;16;12
52;16;12
52;16;12
53;17;13
53;17;13
53;17;13
52;17;12
52;17;12
52;18;13
52;18;13
53;19;13
53;19;13
53;19;13
55;20;14
55;20;14
55;20;14
55;20;14
55;20;14
55;20;14
55;20;14
56;20;15
56;19;14
56;19;14
56;19;15
56;19;15
56;18;15
56;18;15
54;16;13
54;16;13
53;15;13
52;15;12
52;15;12
51;14;11
51;14;11
51;14;11
51;14;11
51;14;10
51;14;10
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;17;11
52;17;11
52;17;11
52;17;11
52;17;11
54;19;12
54;19;12
54;18;12
54;18;12
54;18;12
54;18;12
54;18;12
54;18;12
55;18;13
54;18;12
54;18;12
54;18;13
54;18;13
54;18;13
54;18;13
55;19;14
55;19;14
55;19;14
55;19;14
55;18;14
55;18;14
55;18;14
55;18;14
54;17;14
54;17;14
54;17;14
53;16;13
53;16;13
53;17;14
54;17;15
54;17;15
53;16;13
53;17;14
53;17;14
53;17;14
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
53;17;14
53;17;14
51;15;12
51;15;12
52;16;13
52;16;13
51;15;12
51;15;12
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;12
50;15;13
50;15;13
50;15;12
50;15;12
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;10
50;14;10
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;10
50;14;10
49;14;10
49;14;10
49;15;11
49;15;11
50;15;11
50;15;11
50;15;11
49;15;10
49;15;10
49;15;11
49;15;11
49;15;11
49;15;11
49;15;11
49;15;11
49;15;11
49;15;11
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
48;16;10
47;16;11
47;16;11
47;16;11
47;16;11
46;16;10
46;16;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;15;10
46;16;11
46;16;11
46;15;11
46;15;11
45;15;11
45;15;11
46;16;11
46;16;11
46;15;11
46;15;11
44;14;10
44;14;10
45;14;11
45;14;11
44;14;11
44;14;11
44;15;11
44;15;11
43;14;10
43;14;10
43;14;10
43;14;10
43;14;10
43;14;10
43;14;10
43;15;10
43;15;10
43;15;10
43;15;10
43;14;9
43;14;9
43;14;10
43;14;10
43;14;10
43;14;10
43;13;10
43;13;10
43;12;10
43;12;10
43;12;10
43;13;12
43;13;12
42;13;11
42;13;11
42;13;11
41;12;9
41;12;9
41;12;9
41;12;9
41;12;9
41;12;9
41;12;10
41;12;10
39;10;8
39;10;8
40;11;9
40;11;9
39;10;8
39;10;8
40;11;9
40;11;9
40;11;9
41;12;10
41;12;10
40;12;10
40;12;10
40;12;10
40;12;10
40;12;10
40;12;10
41;13;11
41;13;11
40;12;10
40;12;10
40;12;10
40;12;10
40;12;10
40;12;10
41;11;10
40;11;10
38;10;9
38;10;9
39;11;9
39;11;9
39;11;9
38;11;9
38;11;9
38;11;9
38;11;9
38;11;9
38;11;9
38;11;9
38;11;8
37;11;8
37;11;8
37;11;8
37;11;8
37;11;8
37;11;8
37;11;8
37;11;8
37;10;8
37;10;8
36;10;8
36;10;8
36;10;8
36;10;8
36;10;8
36;10;8
36;10;8
36;10;8
35;11;8
35;11;8
35;11;8
35;11;8
34;10;8
34;10;8
35;11;8
35;11;8
35;11;8
35;10;7
35;10;7
36;12;8
36;12;9
36;12;9
36;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
37;12;9
43;13;10
44;13;10
44;13;10
44;13;10
44;13;10
44;13;10
45;12;10
45;12;10
45;12;10
45;12;10
45;12;10
45;12;9
45;12;9
45;12;9
45;13;9
45;13;9
46;14;9
46;14;9
47;15;9
47;15;9
49;16;10
49;16;10
50;17;11
50;17;11
51;17;12
51;17;12
51;17;12
51;15;12
51;15;12
51;16;13
51;16;13
51;15;12
51;15;12
51;14;12
51;14;12
51;15;12
51;15;12
51;15;11
51;15;11
51;15;10
51;15;10
51;15;10
51;15;10
51;16;10
51;16;10
51;16;10
52;17;11
52;17;11
52;18;12
52;18;12
54;18;12
54;18;12
54;18;12
54;18;12
54;17;12
54;17;12
54;17;12
54;17;12
55;17;14
55;17;14
55;17;14
55;17;14
54;17;14
54;17;14
54;17;14
54;17;14
54;16;14
54;16;14
54;16;13
54;16;13
54;16;13
53;16;13
53;16;13
54;16;13
54;16;13
54;16;12
54;16;12
54;16;12
54;17;12
54;17;12
54;17;12
55;17;13
55;17;13
54;17;12
54;17;12
54;17;12
54;17;12
54;17;12
54;17;12
54;16;11
54;16;11
55;18;12
55;18;12
54;17;10
54;17;10
55;18;12
55;18;12
55;17;11
57;19;13
57;19;13
57;19;13
57;19;12
57;19;12
56;19;12
56;19;12
57;19;12
57;19;12
57;19;12
58;20;13
58;20;13
58;20;13
57;19;12
57;19;12
57;19;12
57;19;12
57;19;13
57;19;13
57;18;13
57;18;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
59;18;14
59;18;14
58;18;14
58;18;14
58;18;14
58;18;14
58;18;14
57;17;14
57;17;14
57;17;14
57;17;14
55;16;12
55;16;12
55;16;12
55;16;12
54;14;10
54;14;10
56;16;12
56;16;12
56;16;12
56;16;12
55;15;11
55;15;11
54;14;12
54;14;12
55;15;13
54;14;13
54;14;13
54;14;13
54;14;13
54;14;13
53;14;12
53;14;12
53;14;11
54;15;13
54;15;13
53;13;11
53;13;11
53;13;11
53;13;11
53;13;11
53;13;11
54;13;13
54;13;13
53;13;13
53;13;13
53;12;13
53;12;13
53;12;12
53;12;12
52;12;12
52;12;12
52;12;12
51;12;10
51;12;10
50;12;10
50;12;10
50;12;9
50;12;9
50;13;9
50;13;9
50;13;9
50;13;9
50;14;9
50;14;9
50;15;9
50;15;9
50;15;9
50;16;9
50;16;9
50;16;9
50;16;9
50;16;9
50;16;9
50;16;9
50;16;9
50;16;10
50;15;8
51;17;9
51;17;9
51;18;10
51;18;10
52;18;11
53;19;11
53;19;11
53;19;11
53;19;11
53;19;13
53;19;13
53;19;13
54;20;14
54;20;14
54;19;14
54;19;14
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
55;20;14
55;20;14
55;20;14
55;20;14
55;18;14
55;18;14
54;17;14
54;17;14
53;16;13
53;17;13
53;17;13
52;17;11
52;17;11
53;19;11
53;19;11
54;21;13
54;21;13
54;21;13
56;20;16
56;20;16
55;17;15
55;17;15
53;16;15
53;16;15
53;16;15
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
50;16;13
50;16;13
50;15;13
50;15;13
50;15;13
50;16;11
50;16;11
51;17;11
51;17;11
51;18;11
51;18;11
52;18;12
52;18;12
53;18;13
53;18;13
53;18;13
52;17;13
52;17;13
53;18;14
53;18;14
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
53;17;14
52;16;13
52;16;13
51;16;13
51;16;13
51;16;13
51;16;13
50;15;11
50;15;11
50;15;11
52;17;13
52;17;13
52;17;13
52;18;12
52;18;12
53;18;13
53;18;13
53;19;13
53;19;13
53;18;13
53;18;13
55;19;15
55;19;15
54;18;15
54;18;15
54;17;15
54;17;15
54;16;14
54;16;14
53;16;14
53;16;14
53;16;14
53;16;14
52;15;13
52;15;13
52;15;13
52;15;13
52;17;11
52;17;11
53;18;12
53;18;12
54;19;12
54;19;12
53;18;12
53;18;12
53;18;12
53;18;12
55;19;14
55;19;14
54;19;15
53;17;14
53;17;14
53;17;14
53;17;14
52;16;14
52;16;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;15;13
51;15;13
51;15;13
51;14;13
51;14;13
50;14;12
50;14;12
50;14;13
50;14;13
49;14;11
49;14;11
49;15;10
49;15;10
50;16;10
50;16;10
50;17;10
50;17;10
51;18;11
51;18;11
51;17;11
51;17;11
51;16;12
51;16;12
51;16;12
50;16;11
50;16;11
49;16;10
49;16;10
50;17;11
50;17;11
50;17;12
50;17;12
50;17;13
50;17;13
50;17;13
50;16;13
50;17;13
50;17;13
50;17;14
50;17;14
50;17;13
50;16;13
50;16;13
50;16;13
49;16;12
49;16;12
49;16;12
48;16;12
48;16;12
47;15;12
47;15;12
46;15;11
46;15;11
46;15;11
46;15;11
45;14;11
45;14;11
45;14;11
44;14;11
44;14;11
44;13;10
44;13;10
43;13;10
43;13;10
42;12;9
42;12;9
41;12;9
41;12;9
41;12;9
41;13;10
41;13;10
41;13;9
41;13;9
41;13;10
41;13;10
40;12;10
40;12;10
40;12;10
39;12;10
39;12;10
39;12;10
39;12;10
38;12;10
37;11;9
37;11;9
37;11;9
37;11;9
36;11;9
35;10;8
35;10;8
33;9;6
34;10;7
34;10;7
33;9;6
33;9;6
33;10;7
33;10;7
32;9;7
32;9;7
32;9;7
32;9;7
31;8;7
31;8;7
31;9;7
31;9;7
30;8;7
30;8;7
30;8;7
30;8;7
30;9;7
30;9;7
28;7;6
28;7;6
28;7;5
28;7;5
28;7;6
28;7;6
28;7;6
27;7;6
27;7;6
26;6;5
26;6;5
26;6;5
26;6;5
25;6;5
25;6;5
25;6;4
26;6;5
26;6;5
26;6;5
26;7;6
26;7;6
26;7;6
26;7;5
26;7;5
26;7;5
27;7;6
27;7;6
27;8;6
27;8;6
27;7;6
27;7;6
28;8;7
28;8;7
27;8;6
27;8;6
27;8;6
27;8;6
27;8;6
27;8;6
27;8;6
27;8;6
27;8;6
28;7;6
28;7;6
27;7;6
27;7;6
27;7;6
27;7;6
27;8;6
27;8;6
27;7;6
27;7;6
27;7;6
27;7;6
27;7;6
27;7;6
27;7;6
27;7;6
27;7;6
24;6;5
24;6;5
25;7;5
25;7;5
24;6;5
24;6;5
24;6;5
24;7;5
23;6;5
23;6;5
23;6;4
23;6;4
23;6;4
24;6;5
24;6;5
24;6;5
24;7;5
24;7;5
24;6;5
24;6;5
24;6;4
24;6;4
25;7;5
25;7;5
25;7;5
25;7;5
25;8;6
25;8;6
25;7;5
25;7;5
25;7;5
26;7;6
26;7;6
25;7;5
25;7;5
26;7;6
26;7;6
26;7;6
25;7;6
25;7;6
26;7;5
26;7;5
26;8;6
26;8;6
26;7;6
26;7;6
26;7;6
27;7;6
27;7;6
27;7;6
27;7;6
28;8;7
28;8;7
27;8;6
28;8;6
28;8;6
27;7;6
28;8;6
28;8;6
29;8;7
29;8;7
29;8;7
29;8;7
29;8;7
29;8;7
28;7;6
28;7;6
28;7;6
30;8;7
30;8;7
30;8;7
30;9;8
30;9;8
30;9;8
30;9;7
30;9;7
31;9;7
31;9;7
31;9;7
31;9;7
31;9;7
31;9;8
31;9;8
31;8;7
31;8;7
31;8;7
31;8;7
32;9;7
32;9;7
32;9;7
32;9;7
32;10;7
32;10;7
32;9;7
32;9;7
32;10;7
32;10;7
32;10;7
32;10;7
32;9;7
32;9;7
33;10;7
32;10;7
32;10;7
32;10;7
32;10;7
32;10;7
32;9;7
32;9;7
33;10;8
33;10;8
32;9;7
32;9;7
32;9;6
32;9;6
32;9;6
32;9;6
33;10;7
33;10;7
33;10;7
33;10;7
33;10;8
33;10;8
33;9;7
33;9;7
33;9;7
34;10;8
34;10;8
33;9;7
33;9;7
33;9;7
33;9;7
33;9;7
33;9;7
33;9;7
33;9;7
33;9;7
34;10;8
34;10;8
33;9;7
33;9;7
34;9;8
34;9;8
34;9;8
34;9;8
34;9;7
34;9;7
35;10;8
33;8;7
34;10;8
34;10;8
34;10;8
35;10;8
35;10;8
35;10;8
35;10;8
36;10;9
36;10;9
36;10;9
36;10;9
36;10;9
36;11;9
37;11;9
36;10;9
36;10;9
36;10;9
38;11;10
38;11;10
37;11;10
37;11;10
37;11;10
37;11;10
37;10;9
37;10;9
37;10;9
37;11;10
37;11;10
37;11;9
37;11;9
37;11;9
38;11;9
38;11;9
38;12;10
38;12;10
37;11;9
37;11;9
37;11;9
37;11;9
38;11;9
38;11;9
38;11;9
38;11;9
38;11;10
38;11;10
38;12;10
37;11;8
37;11;8
38;11;9
38;11;9
38;12;9
38;12;9
38;12;9
38;12;10
38;12;10
38;12;10
38;12;10
38;12;10
38;12;9
38;12;9
38;12;9
38;12;10
38;12;10
38;13;10
38;13;10
38;13;10
38;13;10
38;13;10
38;12;9
38;12;9
37;12;10
37;12;10
37;12;10
37;12;10
37;12;10
37;12;10
37;12;10
35;10;8
35;10;8
35;10;9
35;10;9
34;9;8
34;9;8
34;10;8
34;10;8
33;10;8
33;10;8
33;10;9
33;10;9
32;9;8
33;10;8
33;10;8
32;10;8
32;10;8
31;9;7
32;9;8
32;9;8
32;9;8
31;9;8
31;9;8
31;9;8
31;9;8
31;9;8
31;9;8
31;9;8
29;8;7
29;8;7
30;8;7
30;8;7
29;8;7
29;8;7
29;8;7
29;8;7
29;8;7
29;8;7
29;8;7
29;8;6
29;8;6
30;9;8
30;9;8
30;9;8
30;9;8
30;9;8
30;9;8
30;9;8
30;9;8
29;8;8
29;8;8
28;7;7
28;7;7
28;8;7
28;8;7
28;8;7
28;8;7
28;8;7
28;8;6
28;8;6
28;8;6
27;7;6
27;7;6
28;8;6
28;8;6
27;8;6
27;8;6
27;7;6
27;7;6
26;7;6
26;7;6
26;8;6
26;8;6
26;8;6
26;8;6
26;8;6
26;8;6
26;7;6
26;7;6
25;7;5
25;7;5
26;7;5
26;7;5
26;7;5
25;6;5
25;6;5
26;7;6
26;7;6
24;5;4
24;5;4
24;6;5
24;6;5
24;6;4
24;6;4
24;6;5
24;6;5
24;6;5
25;7;5
25;7;5
25;7;5
25;7;5
25;7;5
24;6;6
24;6;6
24;6;6
24;6;6
24;6;6
23;6;6
23;6;6
23;6;5
23;6;5
23;6;5
23;5;5
22;5;5
22;5;5
22;5;5
22;5;5
22;5;5
22;6;5
22;6;5
22;6;5
22;6;5
22;6;5
24;6;6
24;6;6
23;6;5
23;6;5
23;5;4
23;5;4
23;5;5
23;5;5
23;6;5
23;6;5
23;6;5
24;6;6
24;6;6
23;6;5
23;6;5
23;6;5
23;6;5
23;6;5
24;6;6
24;6;6
24;7;6
24;7;6
24;6;5
24;6;5
24;7;6
24;7;6
24;7;5
24;7;5
24;7;5
24;7;5
24;7;5
24;6;4
24;6;4
24;7;4
24;7;4
26;6;6
26;6;6
26;6;6
26;6;5
26;6;5
26;6;5
26;6;5
27;8;6
27;8;6
27;7;6
27;7;6
27;7;6
27;7;6
27;8;7
27;8;7
27;7;6
27;7;6
27;7;6
27;7;6
27;8;7
27;8;7
28;8;7
28;7;6
28;7;6
29;8;8
29;8;8
29;8;8
29;8;8
30;8;7
30;8;7
30;8;7
31;8;8
31;8;8
32;9;8
32;9;8
31;9;7
31;9;7
31;9;7
31;9;7
32;9;7
32;9;7
32;9;7
34;11;7
34;11;7
34;11;8
34;11;8
35;11;8
35;11;8
37;11;9
37;11;9
37;11;9
38;10;9
38;10;9
40;11;10
40;11;10
41;11;10
41;11;10
43;13;11
43;13;11
43;12;10
43;12;10
46;14;11
46;14;11
46;14;11
46;14;11
46;14;11
48;15;11
48;15;11
48;15;11
49;15;12
49;15;12
50;16;12
50;16;12
50;16;13
50;16;13
51;16;14
52;16;15
52;16;15
52;16;15
53;16;15
53;16;15
53;16;15
53;16;15
54;15;15
54;15;15
54;15;15
56;16;16
56;16;16
56;16;16
56;16;16
55;16;15
55;16;15
56;17;16
56;17;16
56;17;16
56;17;16
56;17;16
56;16;16
56;16;16
56;16;16
57;17;16
57;17;16
57;17;16
57;17;16
56;17;16
56;17;16
56;17;15
56;17;15
56;17;15
56;17;15
56;17;16
56;17;16
56;17;16
56;17;16
56;17;16
56;17;15
56;17;15
57;18;16
57;18;16
56;17;15
56;17;15
56;17;15
56;17;15
57;18;16
57;18;16
57;18;15
57;18;15
55;18;15
55;18;15
55;18;15
55;18;15
55;18;15
57;19;16
57;19;16
57;19;16
57;19;16
57;19;16
57;19;16
57;19;16
57;19;16
55;18;14
55;18;14
55;19;14
55;19;14
55;19;14
56;19;14
56;19;14
56;19;14
56;19;14
56;20;15
56;20;15
55;19;14
55;19;14
56;19;14
56;19;14
56;20;14
56;20;14
56;20;14
56;20;14
56;19;14
56;19;14
57;20;14
57;20;14
57;20;14
57;20;14
57;20;14
57;20;14
57;20;14
56;19;13
56;19;13
56;19;13
56;19;13
56;19;13
56;20;14
56;20;14
56;20;14
56;20;14
57;20;14
57;20;14
57;20;14
57;20;14
57;20;14
56;19;13
56;19;13
56;19;13
56;19;13
56;20;14
56;20;14
56;20;13
56;20;13
56;20;13
55;19;13
55;19;13
55;18;12
55;18;12
55;18;12
55;18;12
55;18;12
55;18;12
55;19;12
55;19;12
55;19;13
55;19;13
55;19;13
55;19;13
55;19;13
55;19;13
55;19;12
55;19;12
55;18;12
55;18;12
54;18;11
55;18;11
55;18;11
54;18;12
54;18;12
55;19;12
55;19;12
55;19;12
55;19;12
54;18;12
54;18;12
54;18;11
54;18;11
54;17;11
54;17;11
54;17;11
55;18;12
55;18;12
54;17;11
54;17;11
54;17;11
54;17;11
54;17;11
54;17;11
55;18;13
55;18;13
55;17;13
55;17;13
55;18;13
56;18;13
56;18;13
56;18;13
55;17;12
55;17;12
56;17;13
56;17;13
56;18;14
56;18;14
57;18;14
57;18;14
57;18;15
57;18;15
57;18;15
57;18;14
57;18;14
57;18;14
57;18;14
57;18;14
57;18;14
58;19;15
58;19;15
58;20;15
58;20;15
58;20;15
59;21;15
59;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
57;20;14
57;20;14
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;21;15
58;20;15
58;20;15
58;20;15
58;20;14
58;20;14
57;19;13
57;19;13
58;20;15
58;20;15
58;20;15
58;20;15
58;19;14
58;19;14
57;19;14
57;19;14
57;19;14
58;19;14
58;19;14
58;19;14
58;19;14
57;19;13
57;19;13
57;19;13
58;19;14
58;19;14
58;19;14
58;19;14
58;19;14
58;19;14
58;19;14
58;19;14
58;19;13
58;19;13
58;19;13
59;20;14
59;20;14
59;20;14
58;20;14
58;20;14
58;20;14
58;19;13
58;19;13
58;19;13
59;19;14
59;19;14
58;18;13
58;18;13
58;19;14
58;19;14
58;18;14
58;18;14
57;17;13
57;17;13
57;17;13
57;17;13
57;17;13
57;17;13
57;17;13
57;17;13
58;17;14
58;17;14
58;18;14
58;18;14
58;18;14
57;17;14
57;17;14
58;18;15
58;18;15
58;18;14
58;18;14
58;17;15
58;17;15
57;17;14
57;17;14
58;17;14
58;17;14
58;17;14
58;17;14
58;17;15
58;17;15
58;17;15
59;18;15
59;18;15
58;17;15
58;17;15
58;18;15
58;18;15
59;18;16
59;18;16
59;18;16
59;18;16
59;18;16
60;19;16
60;20;16
60;20;16
60;20;16
60;20;16
59;20;15
59;20;15
59;20;15
59;20;15
59;20;15
59;21;15
59;21;15
59;21;14
59;21;14
58;20;13
58;20;13
58;20;13
58;20;13
57;20;13
57;19;12
57;19;12
57;19;12
57;19;12
56;17;12
56;17;12
56;17;12
56;17;12
55;17;13
55;17;13
55;17;13
55;17;13
54;17;13
54;17;13
54;16;12
54;16;12
54;16;12
55;16;13
55;16;13
54;16;12
54;16;12
54;16;12
55;17;13
55;17;13
55;17;13
55;17;13
56;18;13
56;18;13
57;18;13
57;18;13
57;18;13
57;18;13
57;18;13
57;18;13
59;20;14
59;20;14
59;20;14
59;20;14
58;20;14
58;20;14
58;19;13
58;19;13
58;19;13
58;20;14
58;20;14
57;19;14
57;19;14
57;19;14
56;19;14
56;19;14
57;18;13
57;18;13
57;18;14
57;18;14
57;18;14
58;18;14
58;18;14
58;19;14
58;19;14
58;19;14
58;19;14
59;19;14
59;19;14
60;20;15
60;20;15
59;19;14
59;19;14
60;19;14
60;19;14
61;20;15
61;20;15
61;20;15
61;20;15
61;20;15
61;21;15
61;20;15
61;20;15
60;20;14
60;20;14
60;20;14
60;20;13
60;20;13
60;20;13
60;20;13
60;20;13
60;20;13
60;20;13
60;20;13
59;20;13
59;20;13
59;20;13
60;20;13
59;20;13
59;20;13
59;20;13
59;20;13
59;20;13
59;20;13
60;20;13
60;20;13
60;20;13
60;20;14
60;20;14
59;20;13
59;20;13
59;20;14
59;20;14
59;20;14
59;20;14
59;20;14
59;20;14
59;20;14
60;20;13
60;20;13
59;19;13
59;19;13
59;19;13
59;19;13
58;19;13
58;19;13
57;19;12
57;19;12
57;18;12
57;18;12
56;18;12
56;18;12
56;18;13
56;18;13
56;18;13
56;17;13
56;17;13
56;17;13
56;17;13
56;17;13
56;17;13
56;18;15
56;18;15
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
56;18;15
56;18;15
56;18;15
57;19;16
57;19;16
55;17;14
55;17;14
57;20;16
57;20;16
57;20;16
58;19;16
58;19;16
58;20;16
58;20;16
59;21;16
59;21;16
59;21;16
59;21;16
59;21;16
59;21;16
59;20;16
59;20;16
59;19;15
59;19;15
59;19;15
60;21;15
60;21;15
60;21;15
59;20;14
59;20;14
59;20;14
59;20;14
59;20;14
59;20;14
58;20;13
58;20;13
58;20;13
58;20;13
58;20;13
58;20;13
58;20;13
58;20;13
59;20;15
59;20;15
59;20;15
59;20;15
59;20;15
58;19;15
58;19;15
58;18;14
58;18;14
58;18;14
58;18;14
58;18;14
58;18;14
58;18;14
58;18;14
57;17;14
57;17;14
57;17;14
57;17;14
57;17;14
57;17;14
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
57;17;15
57;17;15
57;18;16
57;18;16
57;18;16
57;18;15
57;18;15
58;19;15
58;19;15
58;20;15
58;20;15
59;21;16
59;21;16
59;21;16
59;21;16
59;21;16
59;21;16
60;20;15
60;20;15
59;20;14
59;20;14
59;20;14
59;20;14
57;19;14
57;19;14
57;18;14
57;18;14
57;17;15
57;17;15
58;18;15
58;18;15
58;18;15
58;19;15
58;19;15
57;19;13
57;19;13
57;19;13
57;19;13
56;19;13
56;19;13
56;19;13
56;18;13
56;18;13
56;18;13
56;18;13
56;18;13
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
56;17;14
55;17;13
55;17;13
55;17;13
56;19;14
56;19;14
57;20;14
57;20;14
56;19;13
56;19;13
57;21;13
57;21;13
56;21;12
56;21;12
56;21;12
55;19;12
55;19;12
54;17;11
54;17;11
54;16;12
56;16;14
56;16;15
56;16;15
57;17;16
57;17;16
57;17;16
59;18;16
59;18;16
59;18;17
60;19;16
60;20;16
60;20;16
61;21;16
61;21;16
60;22;15
60;22;15
60;22;14
60;22;14
59;21;13
59;21;13
59;21;13
59;21;13
59;20;14
59;20;14
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
58;19;13
57;19;13
57;19;13
57;19;13
57;19;13
57;19;13
58;18;14
58;18;14
57;18;14
57;18;14
57;18;14
59;19;15
59;19;15
58;18;14
58;18;14
59;19;15
59;19;15
58;18;14
58;18;14
59;18;15
59;18;15
58;17;14
58;17;14
58;17;14
59;19;14
59;19;14
58;18;14
58;18;14
59;19;14
59;19;14
59;19;14
59;19;14
59;19;14
59;19;14
60;20;15
60;20;15
60;20;15
60;20;15
60;20;15
59;21;15
59;21;15
59;21;15
59;21;15
59;21;15
59;21;15
59;21;14
59;21;14
59;21;14
59;21;14
58;20;13
57;20;12
57;20;12
57;20;12
57;20;12
57;20;12
57;20;12
57;20;13
57;20;13
56;20;13
56;20;13
56;20;13
56;20;13
57;20;14
57;20;14
56;19;14
56;19;14
56;19;14
56;19;14
55;18;14
55;18;14
55;17;14
55;17;14
55;17;14
53;16;13
53;16;13
53;16;14
53;16;14
53;16;14
53;16;14
53;16;14
53;16;14
53;15;13
53;15;13
53;16;14
53;16;14
53;16;14
53;16;14
55;15;16
55;15;16
54;14;15
54;14;15
54;14;15
51;13;14
51;13;14
50;13;12
50;13;12
49;12;10
50;14;11
50;14;11
50;14;9
50;14;9
50;15;9
50;15;9
51;17;9
51;17;9
51;17;9
53;18;9
53;18;9
55;20;11
55;20;11
55;20;11
55;20;11
55;20;11
55;20;11
56;21;13
56;21;13
57;22;14
57;22;14
57;22;14
57;22;14
57;22;14
57;22;14
58;22;14
58;22;14
57;22;14
57;22;14
58;22;15
58;22;15
58;22;15
58;22;15
58;22;15
58;22;15
58;21;14
58;21;14
56;19;13
56;19;14
56;19;14
56;19;14
55;17;13
55;17;13
55;18;14
55;18;14
55;18;14
55;18;13
55;18;13
54;16;12
55;17;13
55;17;13
55;17;14
55;17;14
53;15;12
54;16;13
54;16;13
55;17;14
54;17;14
54;17;14
55;18;14
55;18;14
54;17;13
54;17;13
55;18;14
55;18;14
55;18;14
55;18;14
56;18;15
56;18;15
55;18;14
55;18;14
55;18;14
55;18;14
55;19;14
55;19;14
56;20;14
56;20;14
55;20;13
55;20;13
54;19;12
54;19;12
54;19;12
54;19;12
54;18;12
54;18;12
53;17;11
53;17;11
53;17;11
55;18;13
54;17;13
54;17;13
54;17;13
54;17;13
54;17;13
54;16;12
54;16;12
54;16;13
54;16;13
54;16;13
54;16;13
54;16;13
54;16;13
54;16;12
54;16;12
55;17;13
55;17;13
55;17;13
54;17;12
55;18;12
55;18;12
55;18;12
57;19;13
57;19;13
57;19;13
57;19;14
57;19;14
57;19;13
57;19;13
57;19;13
57;19;13
57;19;13
58;20;14
58;20;14
58;19;14
58;19;14
58;19;14
57;18;14
57;18;14
57;18;14
57;18;14
57;18;14
57;18;14
57;18;15
57;18;15
57;18;15
57;18;15
57;18;15
57;17;15
57;17;15
56;17;15
56;17;15
56;17;15
56;17;15
56;17;15
56;17;15
55;16;14
55;16;14
55;16;14
55;16;14
55;17;15
54;16;14
54;16;14
54;16;14
54;16;14
54;16;14
54;16;14
54;16;14
54;16;14
54;16;14
56;18;15
56;18;15
56;18;15
56;18;15
56;18;15
56;18;15
56;18;15
55;18;15
55;18;15
55;18;15
55;18;15
55;18;15
55;18;15
56;19;17
56;19;17
56;19;17
56;19;16
56;19;16
56;19;16
56;19;16
55;18;15
55;18;15
54;17;15
54;17;15
55;18;15
55;18;15
55;18;15
54;18;15
54;18;15
54;18;15
54;17;14
54;17;14
54;17;14
54;17;14
55;18;14
55;18;14
54;18;14
54;18;14
55;18;14
55;18;14
54;17;13
54;17;13
53;17;13
53;17;13
53;17;12
53;17;12
54;17;13
54;17;13
53;17;12
53;17;12
53;17;12
53;17;12
54;17;12
54;17;12
54;17;13
54;17;13
54;16;13
54;16;13
54;16;13
52;15;12
52;15;12
52;15;12
52;15;12
53;16;13
53;16;13
52;16;13
51;15;12
51;15;12
51;16;11
51;16;11
51;16;11
51;16;11
51;15;10
51;15;10
52;17;11
52;17;11
52;17;11
52;17;11
51;17;11
51;17;11
51;17;11
51;17;11
51;17;11
51;17;11
52;18;12
52;18;12
52;18;12
52;18;12
52;18;12
53;18;12
53;18;12
53;17;12
53;17;12
53;17;12
53;17;12
53;18;13
