R;G;B
6;7;5
5;6;5
7;7;6
6;7;6
6;7;6
5;6;4
5;6;4
6;7;5
5;6;5
5;6;5
6;7;5
6;7;5
6;8;5
7;9;6
7;9;6
6;8;5
5;6;4
5;7;4
6;7;5
7;8;6
6;7;5
7;8;6
7;8;6
7;8;6
7;8;6
8;9;6
8;9;6
6;8;6
5;7;5
7;7;6
7;7;5
8;9;7
7;9;7
7;9;6
7;9;6
6;8;6
6;8;5
5;7;5
7;8;6
7;8;6
6;8;6
6;8;5
8;11;7
9;11;7
8;11;7
8;11;7
7;9;6
7;9;6
8;10;6
8;10;6
8;11;6
9;11;7
9;12;7
9;12;7
9;12;8
10;12;8
9;12;8
8;12;7
8;12;7
8;12;7
9;12;8
9;13;8
10;14;9
9;13;7
9;13;7
11;15;9
10;15;9
10;13;7
10;13;7
8;13;7
8;13;7
11;14;9
10;14;9
10;14;9
12;18;9
12;18;10
13;18;10
14;19;11
14;18;11
15;18;11
15;19;12
16;20;12
15;19;12
14;18;11
13;17;10
13;19;9
13;21;9
14;22;10
16;23;11
18;24;12
11;16;9
12;17;10
14;20;9
13;20;9
12;20;8
15;19;12
15;20;11
16;21;12
16;22;12
12;18;10
13;19;11
15;20;11
16;21;11
14;19;11
15;20;11
14;19;11
14;19;12
15;19;13
15;18;11
14;19;10
13;18;10
13;18;10
14;19;11
15;20;12
15;20;12
16;22;11
12;16;9
12;16;9
12;16;9
14;17;11
14;17;10
16;20;12
15;19;11
13;18;10
12;18;10
13;20;9
13;20;9
13;19;10
14;19;11
15;20;11
19;21;13
17;20;13
17;21;14
19;23;15
12;15;11
13;15;11
14;16;12
14;16;11
14;18;12
16;20;13
19;24;14
19;24;14
20;25;14
18;23;13
15;19;10
15;20;11
17;21;12
17;21;12
16;20;11
15;20;11
14;20;11
15;21;10
16;22;11
16;23;12
17;22;13
17;21;12
15;20;11
14;18;10
13;18;10
15;20;11
17;21;13
14;18;11
14;18;11
12;17;10
15;21;13
17;22;13
18;23;13
14;21;10
17;22;13
16;21;12
20;23;14
18;21;13
16;20;12
14;19;10
14;19;10
13;20;10
14;22;12
16;23;13
17;22;14
16;21;13
13;18;10
14;19;10
14;19;10
16;22;11
17;24;11
18;24;12
14;22;10
14;22;10
15;23;11
17;23;11
17;23;11
17;23;11
17;23;11
15;22;10
14;21;10
13;20;10
14;20;10
14;20;11
15;20;12
14;19;11
13;18;10
14;18;11
15;20;12
16;20;13
15;19;12
14;18;11
14;18;11
14;20;11
18;23;13
17;22;13
15;20;12
15;20;12
14;18;10
15;22;11
15;21;12
17;22;14
